,Cliente_ID,Churn,Genero,Eh_Idoso,Possui_Parceiro,Possui_Dependentes,Meses_Contrato,Possui_Telefone,Possui_Varias_Linhas,Possui_Internet,Possui_Seguranca_Online,Possui_Backup,Possui_Protecao,Possui_Suporte_TV,Possui_TV_Cabo,Possui_Streaming,Tipo_Contrato,Fatura_Online,Forma_Pagamento,Total_Mes,Total_Gasto,Custo_Diario,Qtde_Servicos_Contratados
6358,8999-EXMNO,0,Female,0,1,1,19,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.15,387.7,0.67,2
6359,8999-XXGNS,0,Female,1,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),105.75,7629.85,3.52,7
6360,8999-YPYBV,0,Male,0,1,1,45,1,0,DSL,1,1,1,1,1,1,Two year,1,Mailed check,84.35,3858.05,2.81,8
6361,9000-PLFUZ,0,Female,1,1,0,60,0,0,DSL,0,1,0,0,1,1,Two year,1,Credit card (automatic),49.45,2907.55,1.65,4
6362,9003-CPATH,0,Male,0,0,0,42,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,79.9,3313.4,2.66,4
6363,9013-AQORL,0,Female,0,0,1,48,0,0,DSL,0,1,1,0,0,1,Month-to-month,0,Credit card (automatic),45.55,2108.35,1.52,4
6364,9018-PCIOK,0,Female,0,0,0,55,1,0,DSL,0,1,1,0,0,1,Two year,1,Mailed check,64.75,3617.1,2.16,5
6365,9019-QVLZD,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,79.55,79.55,2.65,3
6366,9025-AOMKI,1,Female,0,0,0,6,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),93.55,536.4,3.12,5
6367,9025-ZRPVR,1,Male,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,18.95,185.6,0.63,2
6368,9026-LHEVG,0,Female,0,0,0,9,0,0,DSL,0,1,0,0,0,1,Month-to-month,0,Electronic check,40.75,359.4,1.36,3
6369,9026-RNUJS,1,Male,1,0,0,5,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,50.35,237.25,1.68,3
6370,9027-TMATR,0,Female,0,1,0,43,1,0,DSL,1,0,1,1,1,1,Two year,1,Electronic check,78.8,3460.3,2.63,7
6371,9027-YFHQJ,0,Male,0,0,0,7,1,1,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.05,152.95,0.84,3
6372,9028-LIHRP,0,Male,0,1,1,71,1,0,Fiber optic,1,1,1,1,1,0,Two year,0,Credit card (automatic),100.2,7209.0,3.34,7
6373,9029-FEGVJ,0,Female,1,1,0,32,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Mailed check,79.3,2570.0,2.64,4
6374,9030-QGZNL,0,Female,0,0,0,8,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.85,161.65,0.7,2
6375,9031-ZVQPT,0,Male,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,108.2,7840.6,3.61,8
6376,9033-EOXWV,1,Female,0,0,0,12,1,1,DSL,0,0,0,1,1,1,One year,0,Mailed check,74.05,872.65,2.47,6
6377,9036-CSKBW,0,Female,0,0,0,51,1,1,Fiber optic,1,1,1,0,1,1,One year,0,Bank transfer (automatic),107.45,5680.9,3.58,8
6378,9039-RBEEE,1,Male,0,0,0,39,0,0,DSL,1,1,0,1,1,0,Month-to-month,1,Credit card (automatic),48.95,1880.85,1.63,5
6379,9039-ZVJDC,0,Male,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.1,53.05,0.64,2
6380,9040-KZVWO,0,Male,0,0,0,26,1,0,Fiber optic,0,1,0,0,0,0,One year,0,Bank transfer (automatic),75.5,2018.1,2.52,3
6381,9046-DQMTP,0,Male,0,0,0,35,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.75,739.9,0.69,2
6382,9046-JBFWA,0,Male,0,0,1,27,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.15,537.35,0.64,2
6383,9048-JVYVF,1,Male,0,0,0,3,1,0,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,69.35,191.35,2.31,5
6384,9050-IKDZA,0,Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Mailed check,81.5,162.55,2.72,3
6385,9050-QLROH,1,Male,0,0,0,18,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),90.7,1597.25,3.02,5
6386,9052-DHNKM,0,Male,0,0,0,26,1,1,DSL,1,1,0,0,0,0,One year,0,Electronic check,61.55,1581.95,2.05,5
6387,9052-VKDUW,0,Female,1,1,0,65,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Credit card (automatic),109.4,7227.45,3.65,8
6388,9053-EJUNL,0,Male,0,0,0,41,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,89.2,3645.75,2.97,5
6389,9053-JZFKV,1,Male,0,0,0,67,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),116.2,7752.3,3.87,9
6390,9054-FOWNV,0,Male,0,1,1,22,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,88.75,1885.15,2.96,5
6391,9055-MOJJJ,0,Female,0,1,1,64,1,0,DSL,1,0,0,1,1,0,One year,0,Mailed check,65.8,4068.0,2.19,5
6392,9057-MSWCO,1,Male,1,1,0,27,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),30.75,805.1,1.02,2
6393,9057-SIHCH,1,Female,0,0,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.6,291.9,3.22,5
6394,9058-CBREO,1,Female,1,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,50.55,50.55,1.68,3
6395,9058-HRZSV,0,Female,1,1,0,65,1,0,Fiber optic,1,1,1,0,0,1,Month-to-month,0,Electronic check,94.4,6126.15,3.15,6
6396,9058-MJLZC,0,Female,0,0,0,24,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,94.6,2283.15,3.15,5
6397,9060-HJJRW,0,Female,0,0,0,51,0,0,DSL,0,1,1,0,1,1,One year,1,Credit card (automatic),56.4,2928.5,1.88,5
6398,9061-TIHDA,1,Male,1,1,0,13,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.25,1233.65,3.18,5
6399,9063-ZGTUY,1,Female,0,1,1,61,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.4,1182.55,0.65,2
6400,9065-ZCPQX,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),78.85,5763.15,2.63,8
6401,9066-QRSDU,0,Female,0,1,0,69,1,1,No,0,0,0,0,0,0,One year,1,Electronic check,26.3,1763.55,0.88,3
6402,9067-SQTNS,0,Male,0,1,1,44,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.6,926.0,0.69,2
6403,9067-YGSCA,0,Female,0,0,0,70,1,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),26.05,1856.4,0.87,3
6404,9068-FHQHD,0,Female,0,1,1,40,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.15,777.35,0.67,2
6405,9068-VPWQQ,0,Male,0,1,0,61,1,1,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),75.35,4729.3,2.51,7
6406,9069-LGEUL,0,Male,0,1,0,23,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),59.95,1406.0,2.0,4
6407,9070-BCKQP,0,Female,0,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),110.15,7881.2,3.67,8
6408,9073-ZZIAY,0,Male,0,1,1,62,1,0,DSL,1,1,1,1,1,1,Two year,0,Electronic check,86.1,5215.25,2.87,8
6409,9074-KGVOX,0,Male,0,1,1,50,0,0,DSL,1,0,0,0,1,0,Month-to-month,1,Credit card (automatic),39.45,2021.35,1.32,3
6410,9076-AXYIK,0,Male,1,1,0,64,1,1,Fiber optic,0,0,1,1,1,1,Two year,0,Electronic check,102.1,6538.45,3.4,7
6411,9079-LWTFD,0,Male,0,0,0,47,1,1,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Mailed check,100.75,4669.2,3.36,7
6412,9079-YEXQJ,1,Female,0,0,0,54,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,0,Electronic check,111.1,6014.85,3.7,8
6413,9081-WWXKP,0,Female,0,1,1,47,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.25,873.4,0.68,2
6414,9084-OAYKL,0,Male,0,0,0,58,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.8,1212.25,0.69,2
6415,9086-YJYXS,0,Male,0,1,1,34,1,1,DSL,0,0,1,0,1,1,One year,0,Bank transfer (automatic),77.2,2753.8,2.57,6
6416,9087-EYCPR,0,Female,0,0,0,60,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.0,1505.05,0.83,3
6417,9089-UOWJG,0,Female,0,1,1,12,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Credit card (automatic),58.35,740.55,1.94,4
6418,9090-SGQXL,1,Male,1,1,0,68,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.3,7299.65,3.51,7
6419,9091-WTUUY,0,Male,0,1,1,64,1,0,DSL,1,0,1,1,1,0,Two year,0,Mailed check,69.25,4447.75,2.31,6
6420,9092-GDZKO,0,Male,0,0,0,22,1,1,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),24.85,493.4,0.83,3
6421,9093-FPDLG,0,Female,0,0,0,11,1,0,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Electronic check,94.2,999.9,3.14,6
6422,9094-AZPHK,0,Female,0,0,0,15,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.15,1415.0,3.34,6
6423,9095-HFAFX,1,Female,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),81.0,389.6,2.7,3
6424,9097-ZUBYC,0,Male,0,1,0,14,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),48.8,664.4,1.63,3
6425,9099-FTUHS,0,Female,0,0,0,23,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,54.4,1249.25,1.81,4
6426,9101-BWFSS,1,Female,0,1,0,50,1,1,Fiber optic,1,1,0,1,1,1,One year,0,Electronic check,108.55,5610.7,3.62,8
6427,9101-NTIXF,0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.4,50.6,0.65,2
6428,9102-IAYHT,1,Female,0,1,1,17,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.45,1451.6,2.85,4
6429,9102-OXKFY,0,Male,0,0,0,59,1,1,DSL,0,0,1,0,0,0,Two year,0,Credit card (automatic),54.15,3116.15,1.8,4
6430,9103-CXVOK,0,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.75,19.75,0.66,2
6431,9103-TCIHJ,1,Female,0,0,0,15,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,55.7,899.8,1.86,4
6432,9107-UKCKY,0,Male,0,1,0,61,1,1,DSL,0,1,1,0,1,1,One year,1,Electronic check,79.8,4914.8,2.66,7
6433,9108-EJFJP,0,Female,0,1,0,1,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,53.55,53.55,1.78,4
6434,9108-EQPNQ,0,Female,0,1,1,10,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),26.1,225.55,0.87,3
6435,9110-HSGTV,0,Female,0,0,0,69,1,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),82.45,5555.3,2.75,7
6436,9112-WSNPU,0,Female,1,0,0,35,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.55,2419.0,2.35,2
6437,9114-AAFQH,0,Female,0,1,0,48,1,0,DSL,0,1,1,0,0,1,One year,1,Electronic check,65.65,3094.65,2.19,5
6438,9114-DPSIA,0,Male,0,1,1,72,1,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),81.0,5750.0,2.7,8
6439,9114-VEPUF,0,Male,0,1,0,62,1,1,Fiber optic,1,1,0,0,0,1,One year,0,Electronic check,96.1,6001.45,3.2,6
6440,9115-YQHGA,0,Male,0,0,0,40,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,51.1,2092.9,1.7,3
6441,9117-SHLZX,1,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.7,45.7,1.52,2
6442,9121-PHQSR,0,Male,1,1,0,16,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),85.05,1391.15,2.84,4
6443,9122-UMROB,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.3,20.3,0.68,2
6444,9124-LHCJQ,1,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,85.45,85.45,2.85,4
6445,9127-FHJBZ,0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,114.0,8093.15,3.8,9
6446,9127-QRZMH,0,Male,0,1,0,44,1,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),59.85,2603.95,2.0,5
6447,9128-CPXKI,0,Female,0,0,0,59,1,0,Fiber optic,0,0,1,0,1,1,Two year,0,Electronic check,95.8,5655.45,3.19,5
6448,9129-UXERG,0,Female,1,0,0,18,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),103.6,1806.35,3.45,7
6449,9133-AYJZG,0,Female,0,0,0,23,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),98.7,2249.1,3.29,6
6450,9134-CEQMF,1,Male,1,1,0,7,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.5,676.7,2.98,4
6451,9134-WYRVP,0,Male,0,0,0,51,1,0,Fiber optic,1,0,0,0,1,0,One year,0,Mailed check,86.35,4267.15,2.88,4
6452,9135-HSWOC,0,Male,0,1,1,64,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.7,1274.05,0.66,2
6453,9135-MGVPY,0,Male,0,1,0,69,1,0,DSL,1,1,1,1,1,1,Two year,1,Mailed check,84.7,5878.9,2.82,8
6454,9136-ALYBR,1,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.45,24.45,0.82,1
6455,9137-NOQKA,0,Male,1,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.2,37.2,0.64,2
6456,9137-UIYPG,0,Female,0,1,1,35,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,106.9,3756.45,3.56,7
6457,9138-EFSMO,0,Male,0,1,1,26,1,0,Fiber optic,0,0,0,0,0,1,One year,0,Bank transfer (automatic),78.95,2034.25,2.63,3
6458,9139-TWBAS,0,Female,0,1,0,26,0,0,DSL,1,1,1,0,1,0,One year,0,Bank transfer (automatic),47.85,1190.5,1.6,5
6459,9139-WQQDY,1,Female,0,1,1,49,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Mailed check,100.45,4941.8,3.35,6
6460,9140-CZQZZ,0,Female,0,1,0,68,1,0,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),79.6,5515.8,2.65,7
6461,9142-KZXOP,0,Male,0,0,0,44,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),68.85,2958.95,2.3,2
6462,9142-XMYJH,0,Female,0,0,0,29,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.35,601.6,0.64,2
6463,9143-CANJF,0,Female,0,1,1,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,55.15,1319.85,1.84,4
6464,9146-JRIOX,0,Female,0,1,1,14,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.55,372.45,0.85,3
6465,9150-HEPMB,0,Male,0,0,0,56,1,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,52.7,3019.7,1.76,4
6466,9150-KPBJQ,0,Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.65,116.85,0.65,2
6467,9152-AMKAK,0,Male,0,0,0,6,1,0,DSL,1,0,1,1,1,1,Two year,1,Mailed check,80.25,493.4,2.68,7
6468,9153-BTBVV,0,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.0,1753.0,0.83,3
6469,9154-QDGTH,0,Male,0,1,1,43,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),104.3,4451.85,3.48,7
6470,9158-VCTQB,1,Female,0,1,0,41,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),113.6,4594.95,3.79,9
6471,9163-GHAYE,0,Female,0,0,0,15,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,48.85,736.8,1.63,3
6472,9167-APMXZ,0,Female,0,0,0,22,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),84.15,1821.95,2.8,4
6473,9168-INPSZ,0,Female,1,1,0,44,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Electronic check,104.15,4495.65,3.47,7
6474,9169-BSVIN,0,Male,0,0,0,12,1,1,DSL,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),74.75,827.05,2.49,6
6475,9170-ARBTB,0,Female,0,1,1,52,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.6,1012.4,0.65,2
6476,9170-CCKOU,1,Male,0,1,0,17,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Credit card (automatic),90.2,1454.15,3.01,6
6477,9170-GYZJC,1,Female,0,1,1,41,1,1,DSL,1,1,1,1,0,1,Month-to-month,0,Credit card (automatic),79.9,3326.2,2.66,8
6478,9172-ANCRX,1,Female,0,0,0,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,98.7,973.25,3.29,6
6479,9172-JITSM,1,Female,0,1,1,26,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.8,2361.8,3.03,4
6480,9173-IVZVP,0,Female,0,1,1,53,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.9,1146.05,0.7,2
6481,9174-FKWZE,1,Female,1,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.45,19.45,0.65,2
6482,9174-IHETN,0,Female,0,0,1,50,1,0,Fiber optic,0,0,0,0,0,0,Two year,0,Credit card (automatic),70.35,3533.6,2.34,2
6483,9178-JHUVJ,0,Male,0,1,1,24,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.1,587.4,0.8,3
6484,9184-GALIL,0,Female,0,1,1,38,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.45,781.25,0.68,2
6485,9185-TQCVP,1,Male,0,1,0,14,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.15,1139.2,2.84,4
6486,9189-JWSHV,1,Female,1,1,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.55,2264.05,3.12,5
6487,9190-MFJLN,1,Male,1,0,0,19,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),95.9,1777.9,3.2,5
6488,9191-MYQKX,1,Female,0,1,0,7,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),75.15,496.9,2.51,3
6489,9194-GFVOI,0,Female,0,1,0,42,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),84.35,3571.6,2.81,8
6490,9199-PWQVC,0,Female,0,1,0,63,1,1,DSL,1,1,0,0,1,1,One year,1,Credit card (automatic),79.7,4786.15,2.66,7
6491,9200-NLNPD,0,Male,0,1,0,56,0,0,DSL,0,0,1,1,1,1,One year,1,Bank transfer (automatic),54.05,2959.8,1.8,5
6492,9206-GVPEQ,1,Male,0,1,0,13,0,0,DSL,1,0,0,1,1,1,Month-to-month,1,Electronic check,54.45,706.85,1.82,5
6493,9207-ZPANB,0,Male,0,0,0,37,1,1,DSL,1,1,1,1,0,0,One year,0,Electronic check,67.45,2443.3,2.25,7
6494,9208-OLGAQ,0,Female,1,0,0,18,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,84.95,1443.65,2.83,4
6495,9209-NWPGU,0,Male,0,0,0,44,1,0,DSL,1,0,0,1,1,0,One year,0,Electronic check,65.4,2774.55,2.18,5
6496,9210-IAHGH,1,Female,0,0,0,7,1,0,DSL,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),70.75,450.8,2.36,5
6497,9214-EKVXR,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.0,44.0,1.47,2
6498,9220-CXRSC,0,Female,0,1,1,69,1,1,DSL,1,0,0,1,0,0,Two year,0,Credit card (automatic),61.4,4059.85,2.05,5
6499,9220-ZNKJI,0,Female,1,1,0,55,1,0,Fiber optic,0,0,1,1,1,0,Two year,0,Credit card (automatic),88.8,4805.3,2.96,5
6500,9221-OTIVJ,1,Female,1,0,0,14,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.85,1531.4,3.49,7
6501,9223-UCPVT,1,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,94.4,94.4,3.15,5
6502,9224-VTYID,0,Male,0,1,1,47,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,90.5,4318.35,3.02,9
6503,9225-BZLNZ,0,Male,0,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,1,Electronic check,85.25,6083.1,2.84,8
6504,9227-LUNBG,1,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.6,24.6,0.82,1
6505,9227-UAQFT,0,Male,0,0,0,16,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,284.35,0.66,2
6506,9227-YBAXE,0,Female,0,1,1,65,1,1,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),82.5,5215.1,2.75,8
6507,9229-RQABD,0,Male,0,0,0,18,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,23.75,424.5,0.79,3
6508,9231-ZJYAM,1,Female,1,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.85,292.8,2.63,3
6509,9233-PSYHO,0,Female,1,0,0,45,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),100.15,4459.8,3.34,6
6510,9236-NDUCW,0,Female,0,0,0,21,0,0,DSL,1,0,0,1,0,0,Two year,0,Mailed check,35.1,770.4,1.17,3
6511,9237-HQITU,1,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.7,151.65,2.36,2
6512,9239-GZHZE,0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),113.65,8124.2,3.79,9
6513,9239-ZBZZV,1,Female,0,0,0,6,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,47.95,305.1,1.6,4
6514,9242-TKFSV,0,Male,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.1,4754.3,2.17,7
6515,9244-ZVAPM,0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.6,45.6,1.52,2
6516,9248-OJYKK,1,Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.45,76.45,2.55,3
6517,9249-FXSCK,1,Female,0,0,0,52,1,1,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),111.25,5916.45,3.71,8
6518,9250-WYPLL,1,Female,0,0,0,5,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.55,413.65,2.52,3
6519,9251-AWQGT,0,Female,0,1,1,48,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.0,935.9,0.67,2
6520,9251-WNSOD,0,Female,0,1,0,67,1,1,DSL,1,1,1,0,0,1,One year,0,Mailed check,75.1,5064.45,2.5,7
6521,9253-QXKBE,1,Male,1,1,0,29,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.45,2653.65,3.15,5
6522,9253-VIFJQ,0,Male,0,1,0,65,1,1,DSL,1,1,1,0,0,0,One year,0,Credit card (automatic),67.05,4309.55,2.24,6
6523,9254-RBFON,1,Female,0,1,1,17,1,0,Fiber optic,0,0,1,1,1,1,One year,0,Bank transfer (automatic),98.6,1704.95,3.29,6
6524,9256-JTBNZ,0,Female,0,0,0,11,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.3,246.3,0.68,2
6525,9257-AZMTZ,0,Female,0,1,1,52,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.1,1078.75,0.67,2
6526,9258-CNWAC,0,Female,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),113.65,8166.8,3.79,9
6527,9259-PACGQ,1,Female,0,1,0,34,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Electronic check,62.65,2274.9,2.09,6
6528,9261-WDCAF,0,Male,0,0,0,3,1,0,DSL,0,0,0,0,0,1,Month-to-month,0,Mailed check,54.65,189.1,1.82,3
6529,9269-CQOOL,1,Male,0,0,1,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),54.7,169.45,1.82,3
6530,9272-LSVYH,0,Male,0,0,0,10,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.15,735.5,2.34,2
6531,9274-CNFMO,1,Male,1,1,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,74.95,308.7,2.5,3
6532,9274-UARKJ,0,Female,0,0,0,15,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),83.2,1130.0,2.77,4
6533,9277-JOOMO,0,Female,0,0,0,3,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.6,86.35,0.82,3
6534,9278-VZKCD,0,Female,1,1,0,52,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,109.1,5647.95,3.64,8
6535,9279-CJEOJ,0,Female,1,0,0,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.4,2025.1,3.18,5
6536,9281-CEDRU,0,Female,0,1,0,68,1,0,DSL,0,1,0,1,1,0,Two year,0,Bank transfer (automatic),64.1,4326.25,2.14,5
6537,9281-OFDMF,0,Male,1,0,0,39,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,90.7,3413.25,3.02,5
6538,9281-PKKZE,0,Female,0,1,0,46,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,43.95,2007.85,1.46,3
6539,9282-IZGQK,1,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.0,85.0,2.83,4
